Invoice,OrderValue,ItemsPerOrder
492822,46.8,1
492823,379.72,29
492824,3.37,2
492830,975.06,46
492832,321.88000000000005,12
492834,367.8,8
492836,200.0,1
492837,633.22,11
492839,673.12,65
492840,107.1,1
492841,7.95,1
492842,607.0,2
492843,456.0,5
492869,122.25,12
492875,270.0,8
492878,266.7,15
492891,318.66,5
492929,371.55,50
492935,74.1,1
492940,209.4,7
492942,305.95,14
492943,7112.68,35
492944,138.75,9
492945,308.34000000000003,18
492948,154.65,19
492949,66.48,3
492950,801.4300000000001,25
492951,433.99,8
492953,487.3,28
492954,178.5,2
492975,50.25,9
492993,30.64,12
493050,122.3,24
493052,303.85,17
493053,66.2,12
493069,196.75,6
493071,398.70000000000005,2
493076,24.450000000000003,3
493077,313.6,13
493139,581.4499999999999,46
493157,212.21,28
493181,3284.88,23
493183,568.51,21
493187,192.42000000000002,16
493188,22.96,11
493189,68.14,26
493200,66.01,13
493257,1072.44,8
493258,2872.04,5
493266,136.3,6
493300,131.8,9
493301,179.46,3
493302,21.51,7
493303,12.72,1
493304,21.4,8
493308,324.99,21
493325,701.1999999999999,6
493326,799.9200000000001,7
493360,113.12,6
493371,352.05,23
493372,643.7,40
493375,163.2,24
493376,1.95,1
493393,2565.83,103
493395,2583.23,104
493398,66.9,10
493399,879.72,10
493407,24.6,7
493409,612.0,1
493410,22.5,1
493412,22.5,1
493414,290.2,6
493427,264.38,18
493428,230.9,24
493432,481.38,49
493433,405.3,14
493434,1021.0200000000001,9
493435,797.65,66
493436,3000.2400000000002,18
493437,758.4000000000001,2
493438,360.0,2
493439,2021.72,16
493442,309.2,57
493443,567.5,47
493444,211.29,42
493446,189.68,47
493463,30.37,14
493467,415.84999999999997,26
493536,412.17,63
493537,660.0,2
493540,165.0,1
493542,118.75,14
493543,425.06,40
493546,136.28,14
493565,133.2,8
493566,316.7,3
493568,644.58,37
493569,279.11,13
493571,135.25,8
493573,364.04,15
493574,531.72,26
493575,302.2,9
493577,311.42,20
493609,42.0,1
493613,510.0,1
493619,309.46,9
493666,585.85,38
493667,974.39,25
493670,614.05,76
493671,757.1,43
493672,464.37,65
493685,906.23,13
493695,386.93,66
493696,2054.79,48
493699,256.7,3
493700,255.05,15
493701,714.05,58
493702,1600.0,2
493703,1560.0,3
493704,346.75,58
493706,848.75,56
493707,588.3100000000001,13
493708,980.63,41
493709,442.44,17
493710,118.10000000000001,9
493715,167.27,41
493716,468.56,41
493717,299.34,30
493718,421.15999999999997,19
493719,627.91,38
493720,551.45,10
493721,151.1,23
493722,1640.58,13
493738,586.1600000000001,12
493739,689.8199999999999,24
493755,57.599999999999994,1
493757,635.85,22
493759,754.81,103
493760,30.45,3
493761,2179.08,24
493762,414.71999999999997,1
493765,1390.52,9
493793,750.0,1
493794,318.0,1
493796,2287.2,4
493797,306.0,1
493798,1377.8799999999999,3
493799,2427.6,2
493800,854.72,13
493801,9.9,1
493802,935.5500000000001,25
493804,332.58,19
493806,26.05,4
493810,93.05000000000001,5
493812,3677.9,199
493813,392.95000000000005,7
493814,202.73000000000002,24
493815,108.37,8
493816,212.0,5
493817,323.40000000000003,24
493818,360.76,8
493819,44051.6,94
493820,262.05,31
493824,165.60000000000002,8
493825,200.09,22
493826,49.2,6
493827,324.24,9
493828,316.2,17
493834,334.35,29
493840,614.5,9
493841,699.83,44
493843,217.2,7
493844,140.22000000000003,8
493846,284.52,9
493847,518.14,29
493848,158.0,9
493860,452.6,14
493863,2130.3,38
493865,1251.7,54
493866,439.28000000000003,27
493872,314.46000000000004,19
493873,589.07,29
493874,302.9,14
493875,237.45000000000002,12
493876,205.75,11
493877,2388.82,62
493878,508.72,35
493880,563.98,14
493881,357.0,6
493882,680.22,25
493883,3528.0,2
493884,396.0,2
493885,6624.0,4
493886,500.89,30
493887,760.02,6
493897,780.52,1
493899,404.55,28
493900,780.52,1
493922,194.1,12
493923,702.5500000000001,22
493924,180.0,1
493925,228.29999999999998,12
493926,228.67000000000002,6
493927,358.67999999999995,2
493929,281.25,7
493930,141.60000000000002,1
493941,382.32,2
493945,200.45,6
493946,363.74,22
493947,284.34000000000003,30
493948,1104.25,11
493949,174.1,11
493950,740.63,23
493951,114.60000000000001,2
493952,212.4,2
493953,328.62,18
493954,258.39,14
493955,1190.46,30
493956,101.85000000000001,7
493957,304.76,6
493959,177.35000000000002,9
493960,483.57,31
493961,354.69,37
493962,673.0,29
493963,465.8,12
493964,1970.19,101
493965,236.8,28
493968,691.04,16
493969,1007.7800000000001,38
493970,297.1,9
493971,152.05,39
493972,327.6,13
493973,91.28,16
493974,241.54,38
493975,760.24,28
493976,497.20000000000005,28
493977,275.95,22
493978,1276.23,59
493979,147.6,32
493980,601.8000000000001,6
493981,3654.38,55
493982,268.3,25
493983,447.36,8
493985,328.05,17
493987,716.4300000000001,4
493988,300.6,5
493989,1192.9,46
493990,168.3,10
493991,238.79999999999998,1
493993,635.88,27
493994,5520.0,4
493995,2699.44,19
493996,307.06,19
493997,137.79,29
493998,305.8,10
494000,443.48,7
494001,552.79,28
494002,290.12,26
494003,194.25,18
494004,338.71,18
494007,136.15,29
494008,326.54,18
494009,345.18,19
494010,126.15,6
494020,249.6,9
494021,357.17,17
494022,1980.0,7
494023,488.68,18
494026,365.03999999999996,1
494027,209.00000000000003,12
494028,306.62,22
494029,478.77000000000004,9
494032,306.74,20
494035,521.0500000000001,29
494036,595.0,10
494037,565.0,8
494040,9.700000000000001,3
494042,975.11,1
494045,435.88,1
494046,47.4,4
494047,473.56,16
494048,499.36,13
494079,150.31,21
494108,858.27,59
494110,408.42,18
494113,150.0,1
494118,305.28,2
494119,559.96,10
494120,1642.5,1
494128,60.300000000000004,3
494139,271.2,19
494140,117.0,2
494141,256.8,9
494142,165.8,17
494143,881.2,25
494146,152.88,2
494148,803.76,35
494149,321.52,6
494150,726.6,3
494153,142.35,10
494154,384.49,14
494157,463.11,18
494160,368.1,2
494161,833.94,9
494163,95.19999999999999,2
494164,24.45,2
494165,235.8,2
494167,133.51999999999998,6
494169,163.4,4
494170,484.54,12
494206,495.0,2
494207,293.35,11
494208,137.7,38
494209,260.15000000000003,11
494210,731.52,1
494211,120.7,8
494212,690.52,51
494213,101.95,26
494214,1579.72,60
494216,446.1,3
494217,308.24,4
494218,204.28,36
494227,658.95,32
494228,285.83,21
494229,1218.8,19
494230,32.5,5
494233,1254.56,52
494234,5.0,1
494235,643.5,17
494236,120.0,2
494237,219.89000000000001,24
494239,584.08,148
494240,665.1,20
494241,326.98,16
494243,18532.3,44
494244,6711.0,18
494246,36.25,5
494264,432.83,43
494267,363.12,70
494268,306.3,16
494269,334.99,22
494272,321.44,21
494275,534.6,11
494276,305.09999999999997,7
494277,1335.92,5
494278,708.2,11
494280,854.35,33
494281,317.64,2
494327,430.83,8
494335,288.85,17
494336,332.7,11
494338,403.06,8
494339,530.34,38
494342,177.9,4
494343,143.22,15
494344,89.32,5
494345,374.11,21
494348,546.95,1
494349,117.80000000000001,14
494351,354.45,1
494354,1273.5,34
494357,1383.4099999999999,36
494359,383.02,102
494362,119.38000000000001,19
494364,748.91,45
494383,179.7,2
494384,381.66,25
494385,486.64,25
494389,480.47,29
494390,520.24,27
494391,164.34,12
494392,129.09,6
494394,274.2,15
494395,953.5,55
494416,371.46999999999997,23
494419,39.8,1
494429,141.6,2
494432,1240.0,8
494433,244.79999999999998,1
494434,302.15,18
494435,201.05,16
494436,419.65,16
494437,222.85,22
494439,328.5,4
494440,290.72,16
494441,182.46,12
494442,671.9300000000001,40
494443,272.73,45
494445,280.82,16
494447,354.66,17
494450,22.5,1
494451,355.62,50
494454,127.7,8
494455,532.1,20
494456,290.63,17
494458,15.0,1
494459,925.85,48
494467,475.88,42
494468,343.2,19
494469,429.64,10
494470,130.8,1
494471,1639.1200000000001,118
494473,859.27,42
494475,125.97,20
494476,367.68,11
494478,975.76,20
494479,858.25,76
494480,855.9,100
494481,532.1,20
494482,1131.62,40
494483,939.4,36
494484,327.19,22
494490,498.12,20
494498,12.600000000000001,1
494499,470.22,20
494503,485.52000000000004,20
494504,93.47,6
494505,169.33,10
494506,439.62,20
494507,278.38,30
494508,113.80000000000001,4
494509,45.599999999999994,2
494510,439.62,20
494511,1075.27,57
494512,301.6,17
494513,45.0,1
494514,694.2,20
494515,2370.7799999999997,20
494516,306.40000000000003,21
494518,330.0,2
494529,280.05,13
494533,137.1,5
494585,7.1,5
494586,244.19,40
494587,60.120000000000005,15
494588,347.0,3
494589,482.8,20
494590,2.95,1
494591,89.25,2
494594,316.25,10
494603,193.68,10
494605,120.95,5
494606,347.34000000000003,24
494607,91.5,3
494608,521.9,20
494611,79.19999999999999,1
494612,148.15,11
494613,361.81,23
494614,506.6,20
494616,110.72,9
494617,290.0,10
494618,235.51999999999998,16
494619,738.1800000000001,32
494620,208.1,13
494621,195.2,19
494622,55.47,17
494623,175.37,11
494624,158.9,11
494625,205.48,46
494627,83.4,4
494630,244.2,7
494632,306.3,20
494634,214.0,16
494635,226.49,13
494636,224.09,34
494637,113.33,23
494638,278.47,48
494639,975.0,43
494640,409.69,47
494641,1568.87,5
494642,521.9,20
494643,1936.74,15
494644,519.18,129
494645,242.5,17
494646,136.8,4
494647,1185.81,25
494648,454.90000000000003,20
494649,156.32999999999998,12
494651,685.9,46
494652,560.23,37
494653,400.8,23
494654,587.52,7
494655,240.0,14
494656,294.4,15
494657,101.3,14
494658,135.57999999999998,26
494659,383.5,18
494660,185.8,27
494661,150.18,28
494662,377.32,32
494663,239.84,12
494664,443.83000000000004,22
494665,488.68,25
494666,1258.38,143
494667,206.4,4
494668,182.25,22
494669,146.81,18
494670,608.75,36
494671,185.7,7
494672,151.49,13
494673,514.81,16
494674,151.11,44
494676,144.1,22
494677,202.35000000000002,13
494678,3151.0,15
494679,299.49,24
494680,263.83,15
494681,369.44,19
494682,359.16,43
494683,226.08,28
494684,112.95,8
494686,206.44,18
494687,83.4,1
494732,658.73,39
494762,181.44,35
494768,297.32,20
494778,308.39,59
494779,216.72,31
494780,838.75,27
494783,482.4,25
494785,380.52,19
494787,206.38,50
494788,11.9,1
494789,125.63000000000001,7
494790,213.53,9
494792,235.89000000000001,26
494794,291.5,19
494795,189.3,15
494797,181.3,38
494798,376.25,28
494799,443.13,23
494803,205.82,41
494804,463.0,31
494805,7.5,1
494807,60.959999999999994,6
494808,223.54,42
494809,8.5,1
494811,250.15,64
494815,246.75,14
494816,76.74000000000001,6
494817,226.62,7
494818,80.8,5
494819,320.7,11
494823,100.8,3
494827,332.5,12
494836,205.7,13
494847,154.83,9
494860,211.95,23
494866,676.4,67
494867,270.8,25
494868,1537.31,37
494870,673.15,142
494871,740.76,24
494872,286.43,18
494873,715.5,43
494874,346.36,4
494875,4448.09,52
494876,155.55,5
494878,113.28,6
494887,196.64999999999998,4
494888,45.0,1
494889,291.38,52
494890,92.35,27
494891,1130.22,71
494892,8.7,1
494893,940.74,49
494894,279.0,2
494895,724.13,39
494896,360.87,18
494897,537.78,31
494898,122.7,9
494899,72.0,1
494900,684.48,16
494904,310.26,22
494905,200.18,16
494906,273.56,27
494908,152.64000000000001,1
494912,1376.46,30
494913,189.95,17
494914,771.641,20
494915,972.44,81
494916,174.12,35
494917,183.20000000000002,30
494919,1352.4,9
494920,35.72,3
494921,323.0,5
494922,282.33,16
494930,480.0,5
494931,1135.01,28
494946,554.94,28
494966,278.16999999999996,16
494971,221.32,3
494987,777.53,46
494989,348.71,77
494990,322.29,22
494991,211.85,26
494993,133.25,20
494994,216.0,4
494995,301.58,27
494996,133.8,6
494997,228.96,1
495009,171.45999999999998,14
495010,181.45,11
495011,161.3,10
495016,529.01,102
495020,846.46,48
495022,9.7,2
495028,202.35,20
495029,255.64000000000001,43
495030,835.45,53
495031,463.16,26
495033,81.75,5
495053,101.43,8
495055,756.85,1
495056,756.85,1
495057,282.75,12
495058,167.1,26
495059,226.89000000000001,34
495071,455.0,3
495072,833.52,44
495073,3590.07,74
495074,108.72,7
495075,411.92,5
495077,303.8,20
495078,157.8,2
495079,274.89,17
495080,54.95,3
495085,303.87,16
495090,537.25,25
495102,686.22,83
495110,199.53,30
495148,523.48,22
495149,216.22,15
495150,149.0,18
495151,104.38,38
495152,393.88,32
495153,438.05,35
495154,130.8,1
495158,218.8,27
495171,133.15,5
495176,413.0,28
495177,412.15,32
495178,534.7,51
495179,260.0,11
495182,269.90999999999997,6
495183,1210.43,71
495184,345.29,46
495185,2507.06,44
495187,527.3000000000001,56
495188,588.45,21
495189,127.48,10
495192,324.9,14
495193,227.1,53
495194,6989.4,15
495195,368.8,24
495196,25.3,8
495197,284.2,11
495198,373.8,3
495200,323.66,19
495206,258.09,22
495208,11.25,3
495215,192.45000000000002,10
495224,17.49,5
495225,173.66,25
495226,212.25,5
495227,188.54,37
495228,8951.24,40
495229,1222.32,9
495230,724.92,44
495232,1193.89,71
495233,96.0,1
495235,1193.89,1
495236,812.44,11
495237,526.96,35
495238,302.06,21
495240,555.0,1
495241,436.3,8
495242,13.5,1
495243,256.95,16
495244,920.95,48
495276,1075.3000000000002,5
495277,210.05,11
495279,597.44,15
495280,323.65,21
495289,302.4,9
495290,299.89,37
495291,256.6,15
495292,231.54999999999998,13
495293,192.51,10
495294,238.78000000000003,12
495295,22.5,1
495300,1120.46,30
495302,189.0,1
495304,701.55,39
495307,908.14,19
495308,20.45,6
495310,1807.98,110
495311,237.65,19
495312,181.39,11
495313,319.38,18
495314,115.49,22
495316,48.2,6
495317,787.35,45
495318,80.2,5
495322,286.18,19
495331,614.1899999999999,87
495333,16.95,1
495340,982.83,23
495344,277.68,19
495345,441.26,13
495346,137.12,9
495347,162.25,13
495348,238.89,7
495349,315.55,20
495350,118.31,6
495351,436.35,19
495352,154.77,23
495353,159.1,29
495354,394.6,17
495355,379.33,17
495356,307.1,6
495357,185.06,27
495358,924.64,8
495359,1018.98,10
495360,557.53,40
495361,76.4,2
495362,950.72,102
495364,106.65,7
495365,501.23,80
495366,297.63,41
495367,326.55,42
495369,565.79,61
495370,16.439999999999998,2
495371,378.71000000000004,8
495372,260.84,32
495374,308.01,17
495375,409.93,13
495376,139.65,17
495377,475.0,26
495378,61.349999999999994,4
495379,435.54,69
495380,296.68,14
495381,397.05,20
495382,200.20000000000002,6
495383,281.1,60
495384,125.34,22
495385,257.3,7
495386,162.65,9
495387,357.88,20
495388,364.73,24
495389,245.17000000000002,66
495390,225.5,27
495391,340.17,23
495392,285.35,19
495393,175.26,67
495394,135.0,4
495395,323.38,51
495396,462.05,20
495397,332.55,14
495398,518.35,23
495399,521.77,29
495400,262.95000000000005,15
495401,627.77,40
495402,302.2,17
495404,1432.02,15
495405,247.55,30
495407,350.73,20
495408,140.55,4
495409,310.67,48
495414,83.14,16
495415,344.75,20
495439,422.70000000000005,28
495456,312.1,16
495467,1051.92,50
495487,772.87,18
495488,627.4300000000001,23
495501,352.2,52
495503,342.42,39
495504,617.97,117
495505,215.7,5
495506,46.5,1
495507,536.85,47
495508,1025.46,33
495509,454.74,20
495510,183.93,35
495512,616.1800000000001,39
495514,144.65,22
495524,19.95,3
495526,379.13,23
495527,180.45000000000002,12
495529,445.34,53
495530,730.9399999999999,47
495531,170.81,47
495533,215.46,18
495534,305.34,16
495536,204.60000000000002,10
495544,452.6,15
495546,818.01,65
495547,235.5,5
495548,13.2,1
495549,387.74,33
495551,155.45,20
495575,505.13,24
495576,302.55,19
495577,301.8,12
495578,267.21999999999997,14
495580,132.2,7
495581,441.23,26
495584,229.59,15
495591,18570.88,90
495605,455.02,24
495609,54.0,1
495633,133.01,14
495634,221.5,7
495676,388.24,21
495677,220.6,15
495678,374.35,26
495680,556.66,37
495681,495.72,25
495682,389.86,44
495683,140.95,7
495684,34.78,3
495686,633.25,43
495687,76.52000000000001,4
495688,352.29,33
495689,565.15,37
495699,1834.14,27
495700,20.4,1
495702,125.30000000000001,3
495703,261.88,19
495706,371.91,98
495707,296.4,14
495708,453.38,16
495710,630.79,40
495711,544.22,66
495712,781.52,7
495713,177.0,11
495715,114.28,17
495716,593.66,31
495718,234.57,41
495719,109.19999999999999,7
495720,430.3,44
495721,216.04,14
495722,301.53999999999996,8
495724,108.84,8
495725,533.44,28
495726,346.3,10
495727,201.60000000000002,6
495731,267.79,34
495733,68.34,1
495734,205.82,1
495735,201.56,1
495736,21.0,1
495742,63.24,1
495745,56.73,1
495746,281.75,43
495747,129.23,1
495748,117.72,1
495750,132.79,1
495753,178.31,1
495754,15.58,1
495755,342.8,1
495756,39.67,1
495758,274.2,1
495760,64.13,1
495763,107.14,1
495765,29.95,1
495766,84.58,1
495773,4.57,1
495776,49.35,1
495777,179.45,1
495780,16.33,1
495782,139.71,1
495783,48.96,1
495784,11.31,1
495788,11.9,1
495791,243.63,1
495792,114.89,1
495794,41.09,1
495795,27.82,1
495799,81.61,1
495801,77.52,1
495802,387.54,1
495806,478.9,28
495807,184.3,8
495808,188.44,12
495809,324.5,29
495810,492.4,14
495811,304.1,16
495812,345.71999999999997,6
495815,595.95,14
495818,148.63,9
495819,158.4,7
495854,348.61,18
495875,398.16,24
495880,1019.9999999999999,2
495882,332.03999999999996,5
495883,366.28,20
495884,148.85,6
495885,337.66999999999996,37
495886,106.4,13
495887,106.05000000000001,7
495889,157.08,38
495898,236.75,43
495906,4385.71,33
495907,602.3,6
495908,854.8,2
495909,104.95,3
495910,198.84,30
495912,558.14,70
495913,394.6,21
495915,300.68,2
495916,346.95,24
495917,533.72,16
495918,15.9,1
495919,823.15,41
495920,770.15,38
495921,357.59,16
495925,325.38,58
495928,1072.4,10
495929,321.08,13
495935,251.68,13
495936,1356.63,40
495937,363.1,5
495938,582.3,5
495939,168.54999999999998,25
495940,201.20000000000002,19
495941,151.95,14
495942,67.6,6
495945,1025.87,53
495946,110.5,2
495947,565.3,62
495949,151.87,29
495950,15.9,1
495954,911.4399999999999,10
495955,449.97,30
495956,654.0,3
495957,303.9,13
495958,138.18,13
495960,586.88,8
495962,305.7,17
495963,489.31,46
495993,155.86,27
495994,428.8,40
495995,37.05,1
496002,317.64,21
496003,113.19,16
496004,235.12,26
496007,490.39,37
496008,1034.67,62
496010,186.82,39
496011,46.08,1
496012,553.06,11
496013,665.24,30
496014,76.32000000000001,1
496017,279.07,32
496019,75.2,13
496020,37.2,1
496022,3.38,1
496023,131.9,6
496024,873.44,29
496033,246.78,49
496042,286.15000000000003,9
496047,842.82,46
496054,463.21999999999997,33
496056,81.6,1
496057,422.7,28
496058,846.8100000000001,39
496059,20.0,1
496060,630.32,7
496061,318.98,14
496062,808.15,53
496063,392.82,16
496065,110.88,12
496066,346.56,2
496067,76.32000000000001,1
496068,176.7,3
496069,517.16,21
496070,306.3,10
496072,571.84,27
496073,795.68,62
496074,272.45,19
496075,121.1,8
496081,171.32999999999998,18
496083,5.1,1
496085,124.1,14
496086,413.75,74
496088,301.40000000000003,27
496089,676.5,41
496092,430.2,17
496093,909.5,42
496094,311.24,21
496095,96.5,2
496096,777.9,17
496097,360.0,1
496099,529.0,3
496103,18.75,1
496107,10.600000000000001,1
496110,15.9,1
496112,18.75,1
496113,10.5,1
496115,8985.6,1
496130,439.15000000000003,29
496155,305.4,5
496166,490.2,19
496167,368.55,14
496168,214.2,9
496170,5.0,1
496171,199.29999999999998,3
496172,92.16,1
496173,208.57,22
496174,231.32,14
496198,497.93,19
496200,493.94,31
496201,309.76,68
496203,2.5,1
496204,869.88,6
496205,416.5,1
496216,323.5,32
496217,345.44,14
496220,509.12,32
496221,276.07,32
496222,664.001,43
496230,10.5,1
496232,327.95,24
496233,188.83,20
496235,414.92,42
496236,75.9,4
496237,2646.4,47
496238,72.6,3
496245,193.8,10
496288,782.26,63
496291,339.3,16
496292,185.23,40
496293,487.77000000000004,27
496294,227.95000000000002,15
496296,129.75,13
496297,319.55,49
496299,694.5,7
496300,151.32,12
496301,696.45,42
496302,125.69999999999999,6
496303,543.93,53
496304,508.27,49
496305,304.47,17
496306,310.39,6
496307,95.9,4
496308,973.8199999999999,111
496309,732.2,29
496310,110.82,10
496311,214.95,7
496313,225.86,67
496315,127.06,26
496316,579.6,4
496317,317.62,48
496318,82.7,21
496319,128.0,14
496321,257.71,78
