Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12886,68,3,1351.09,3,2,3,8,Loyal Customers
12887,384,1,222.4,1,1,1,3,Lost
12888,214,4,313.77,2,2,1,5,Needs Attention
12889,381,6,365.66,1,3,2,6,At Risk (Was Valuable)
12890,24,2,717.27,4,2,2,8,Loyal Customers
12891,186,12,819.5,2,4,2,8,Loyal Customers
12892,397,1,263.38,1,1,1,3,Lost
12893,31,1,188.14,3,1,1,5,Recent but Low Value
12894,575,1,157.35,1,1,1,3,Lost
12895,42,3,347.3,3,2,2,7,Recent but Low Value
12897,205,4,514.25,2,2,2,6,Needs Attention
12898,464,2,310.96000000000004,1,2,1,4,Lost
12899,414,1,366.4,1,1,2,4,Lost
12900,422,1,340.33,1,1,1,3,Lost
12901,9,36,16293.1,4,4,4,12,Champions
12902,265,1,138.68,2,1,1,4,Lost
12903,429,1,833.53,1,1,2,4,Lost
12904,18,2,509.58,4,2,2,8,Loyal Customers
12905,577,3,1011.82,1,2,3,6,Needs Attention
12906,12,5,2919.81,4,3,4,11,Champions
12907,396,3,440.36,1,2,2,5,Needs Attention
12908,59,7,1272.0,3,3,3,9,Loyal Customers
12909,40,13,3034.77,3,4,4,11,Champions
12910,23,14,5747.02,4,4,4,12,Champions
12911,552,1,1680.47,1,1,3,5,Needs Attention
12912,3,5,1662.3,4,3,3,10,Champions
12913,5,13,6700.860000000001,4,4,4,12,Champions
12914,401,1,223.98,1,1,1,3,Lost
12915,149,8,1084.85,2,3,3,8,Loyal Customers
12916,139,8,4630.22,2,3,4,9,Loyal Customers
12917,128,8,4329.5,2,3,4,9,Loyal Customers
12919,8,8,1301.44,4,3,3,10,Champions
12920,17,4,488.09000000000003,4,2,2,8,Loyal Customers
12921,4,103,34639.45,4,4,4,12,Champions
12922,161,1,405.38,2,1,2,5,Needs Attention
12923,64,3,789.87,3,2,2,7,Recent but Low Value
12924,88,14,2423.15,3,4,4,11,Champions
12925,5,3,729.3299999999999,4,2,2,8,Loyal Customers
12926,411,4,1548.46,1,2,3,6,Needs Attention
12927,395,1,197.31,1,1,1,3,Lost
12928,35,12,4304.89,3,4,4,11,Champions
12929,122,2,105.1,2,2,1,5,Needs Attention
12930,78,4,409.9,3,2,2,7,Recent but Low Value
12931,22,71,71299.67,4,4,4,12,Champions
12932,539,8,1698.56,1,3,3,7,At Risk (Was Valuable)
12933,24,11,1627.28,4,4,3,11,Champions
12934,737,1,181.65,1,1,1,3,Lost
12935,2,19,4182.01,4,4,4,12,Champions
12936,17,5,1012.9,4,3,3,10,Champions
12937,15,9,3097.61,4,4,4,12,Champions
12938,26,1,114.14,3,1,1,5,Recent but Low Value
12939,64,20,25264.8,3,4,4,11,Champions
12940,46,4,876.29,3,2,2,7,Recent but Low Value
12941,724,1,377.49,1,1,2,4,Lost
12942,131,3,942.65,2,2,3,7,Needs Attention
12943,301,4,489.0,2,2,2,6,Needs Attention
12944,36,2,604.51,3,2,2,7,Recent but Low Value
12945,288,2,900.11,2,2,3,7,Needs Attention
12946,437,1,324.45,1,1,1,3,Lost
12947,144,11,1711.33,2,4,3,9,Loyal Customers
12948,16,10,2306.18,4,4,4,12,Champions
12949,31,28,15391.0,3,4,4,11,Champions
12950,2,3,1843.0,4,2,3,9,Loyal Customers
12951,9,20,3164.42,4,4,4,12,Champions
12952,6,5,1382.8400000000001,4,3,3,10,Champions
12953,10,2,828.8100000000001,4,2,2,8,Loyal Customers
12954,639,1,162.45,1,1,1,3,Lost
12955,1,14,4734.26,4,4,4,12,Champions
12956,306,4,521.89,2,2,2,6,Needs Attention
12957,4,21,8628.42,4,4,4,12,Champions
12958,400,2,539.49,1,2,2,5,Needs Attention
12959,484,2,133.35,1,2,1,4,Lost
12960,414,4,1322.07,1,2,3,6,Needs Attention
12961,379,1,211.99,1,1,1,3,Lost
12962,7,2,266.39,4,2,1,7,Recent but Low Value
12963,8,14,3512.79,4,4,4,12,Champions
12964,437,1,132.24,1,1,1,3,Lost
12965,89,1,771.91,3,1,2,6,Recent but Low Value
12966,10,1,160.18,4,1,1,6,Recent but Low Value
12967,3,5,3840.77,4,3,4,11,Champions
12968,112,1,135.95,2,1,1,4,Lost
12969,603,1,122.45,1,1,1,3,Lost
12970,7,10,1524.97,4,4,3,11,Champions
12971,4,120,15482.74,4,4,4,12,Champions
12972,414,6,1115.95,1,3,3,7,At Risk (Was Valuable)
12973,414,1,385.55,1,1,2,4,Lost
12974,198,2,408.95,2,2,2,6,Needs Attention
12975,430,8,1993.99,1,3,3,7,At Risk (Was Valuable)
12976,212,8,3156.38,2,3,4,9,Loyal Customers
12977,156,4,517.63,2,2,2,6,Needs Attention
12978,385,6,2496.07,1,3,4,8,Loyal Customers
12979,729,2,479.53999999999996,1,2,2,5,Needs Attention
12980,156,26,15909.390000000001,2,4,4,10,Champions
12981,30,2,372.21999999999997,3,2,2,7,Recent but Low Value
12982,240,17,2562.12,2,4,4,10,Champions
12983,598,1,490.08000000000004,1,1,2,4,Lost
12984,19,1,97.5,4,1,1,6,Recent but Low Value
12985,1,3,1215.6200000000001,4,2,3,9,Loyal Customers
12986,403,12,1991.5900000000001,1,4,3,8,Loyal Customers
12987,74,6,1298.51,3,3,3,9,Loyal Customers
12988,292,1,535.32,2,1,2,5,Needs Attention
12989,3,39,12846.8,4,4,4,12,Champions
12990,31,7,955.5,3,3,3,9,Loyal Customers
12991,23,3,764.82,4,2,2,8,Loyal Customers
12992,725,1,93.35000000000001,1,1,1,3,Lost
12993,23,10,1191.26,4,4,3,11,Champions
12994,4,5,902.22,4,3,3,10,Champions
12995,78,2,200.72,3,2,1,6,Recent but Low Value
12996,376,1,355.5,2,1,2,5,Needs Attention
12997,22,16,2065.11,4,4,3,11,Champions
12998,493,4,897.38,1,2,3,6,Needs Attention
12999,196,3,455.88,2,2,2,6,Needs Attention
13000,107,5,965.0,2,3,3,8,Loyal Customers
13001,4,37,24136.05,4,4,4,12,Champions
13002,318,3,414.13,2,2,2,6,Needs Attention
13003,106,3,149.05,2,2,1,5,Needs Attention
13004,12,46,11143.99,4,4,4,12,Champions
13005,174,6,935.03,2,3,3,8,Loyal Customers
13006,56,1,81.57,3,1,1,5,Recent but Low Value
13007,580,1,175.25,1,1,1,3,Lost
13008,323,7,543.28,2,3,2,7,At Risk (Was Valuable)
13009,673,1,234.0,1,1,1,3,Lost
13010,374,2,330.12,2,2,1,5,Needs Attention
13011,372,1,101.10000000000001,2,1,1,4,Lost
13012,9,15,2591.1800000000003,4,4,4,12,Champions
13013,1,31,12601.82,4,4,4,12,Champions
13014,3,18,5220.83,4,4,4,12,Champions
13015,53,14,6465.72,3,4,4,11,Champions
13016,73,3,789.89,3,2,2,7,Recent but Low Value
13017,7,1,204.0,4,1,1,6,Recent but Low Value
13018,16,37,9742.81,4,4,4,12,Champions
13019,379,8,1212.95,1,3,3,7,At Risk (Was Valuable)
13020,548,5,606.96,1,3,2,6,At Risk (Was Valuable)
13021,4,24,4786.38,4,4,4,12,Champions
13022,430,1,65.3,1,1,1,3,Lost
13023,64,3,1449.03,3,2,3,8,Loyal Customers
13024,464,3,535.42,1,2,2,5,Needs Attention
13025,732,1,323.39,1,1,1,3,Lost
13026,1,13,1690.12,4,4,3,11,Champions
13027,114,23,17148.0,2,4,4,10,Champions
13028,23,3,659.68,4,2,2,8,Loyal Customers
13029,31,5,1927.3,3,3,3,9,Loyal Customers
13030,11,2,1227.22,4,2,3,9,Loyal Customers
13031,407,5,3419.27,1,3,4,8,Loyal Customers
13032,39,11,2817.59,3,4,4,11,Champions
13033,357,2,220.55,2,2,1,5,Needs Attention
13034,55,3,922.68,3,2,3,8,Loyal Customers
13035,58,4,1328.95,3,2,3,8,Loyal Customers
13036,685,1,307.1,1,1,1,3,Lost
13037,138,16,3842.55,2,4,4,10,Champions
13038,80,3,908.46,3,2,3,8,Loyal Customers
13039,584,4,1010.73,1,2,3,6,Needs Attention
13040,9,2,676.99,4,2,2,8,Loyal Customers
13041,451,4,799.13,1,3,2,6,At Risk (Was Valuable)
13042,584,4,1522.79,1,3,3,7,At Risk (Was Valuable)
13043,254,2,471.57,2,2,2,6,Needs Attention
13044,291,13,4824.2,2,4,4,10,Champions
13045,99,3,808.92,2,2,2,6,Needs Attention
13046,31,3,949.25,3,2,3,8,Loyal Customers
13047,32,42,8466.72,3,4,4,11,Champions
13048,14,13,4035.16,4,4,4,12,Champions
13049,64,5,1384.14,3,3,3,9,Loyal Customers
13050,9,57,11822.44,4,4,4,12,Champions
13051,579,2,155.8,1,2,1,4,Lost
13052,212,7,3168.53,2,3,4,9,Loyal Customers
13053,622,1,127.65,1,1,1,3,Lost
13055,64,6,2292.5099999999998,3,3,4,10,Champions
13056,551,1,209.48,1,1,1,3,Lost
13057,530,4,540.74,1,3,2,6,At Risk (Was Valuable)
13058,25,3,271.40000000000003,3,2,1,6,Recent but Low Value
13059,250,12,2272.62,2,4,4,10,Champions
13060,254,1,307.53,2,1,1,4,Lost
13061,72,1,248.61,3,1,1,5,Recent but Low Value
13062,191,1,346.98,2,1,2,5,Needs Attention
13063,481,1,188.4,1,1,1,3,Lost
13064,13,6,1680.74,4,3,3,10,Champions
13065,373,6,1255.96,2,3,3,8,Loyal Customers
13066,24,3,430.9,4,2,2,8,Loyal Customers
13067,82,3,508.51,3,2,2,7,Recent but Low Value
13068,10,2,344.0,4,2,2,8,Loyal Customers
13069,1,42,8747.47,4,4,4,12,Champions
13070,192,5,743.9,2,3,2,7,At Risk (Was Valuable)
13071,612,1,129.22,1,1,1,3,Lost
13072,267,1,177.15,2,1,1,4,Lost
13073,411,2,418.08,1,2,2,5,Needs Attention
13074,511,5,1362.8400000000001,1,3,3,7,At Risk (Was Valuable)
13075,130,1,919.61,2,1,3,6,Needs Attention
13076,458,1,135.4,1,1,1,3,Lost
13077,1,14,3040.17,4,4,4,12,Champions
13078,1,95,28883.83,4,4,4,12,Champions
13079,4,6,419.18,4,3,2,9,Loyal Customers
13080,179,5,260.83,2,3,1,6,At Risk (Was Valuable)
13081,1,44,58328.15,4,4,4,12,Champions
13082,126,25,7268.92,2,4,4,10,Champions
13083,4,3,395.43,4,2,2,8,Loyal Customers
13084,488,2,116.44999999999999,1,2,1,4,Lost
13085,158,10,1459.46,2,4,3,9,Loyal Customers
13086,383,1,439.33000000000004,1,1,2,4,Lost
13087,726,1,313.64,1,1,1,3,Lost
13088,417,1,236.11,1,1,1,3,Lost
13089,3,247,113214.19,4,4,4,12,Champions
13090,9,30,13771.28,4,4,4,12,Champions
13092,71,15,2007.33,3,4,3,10,Champions
13093,267,88,54073.729999999996,2,4,4,10,Champions
13094,21,17,2214.6600000000003,4,4,3,11,Champions
13095,71,1,74.39999999999999,3,1,1,5,Recent but Low Value
13096,394,1,419.70000000000005,1,1,2,4,Lost
13097,33,40,12861.73,3,4,4,11,Champions
13098,1,41,28658.88,4,4,4,12,Champions
13099,99,1,207.35999999999999,2,1,1,4,Lost
13101,234,4,695.4,2,3,2,7,At Risk (Was Valuable)
13102,1,42,11440.12,4,4,4,12,Champions
13103,40,3,709.64,3,2,2,7,Recent but Low Value
13104,3,9,1709.1,4,4,3,11,Champions
13105,436,1,72.0,1,1,1,3,Lost
13106,129,3,586.46,2,2,2,6,Needs Attention
13107,44,15,5109.62,3,4,4,11,Champions
13108,373,2,1098.52,2,2,3,7,Needs Attention
13109,3,7,1107.58,4,3,3,10,Champions
13110,31,14,2896.17,3,4,4,11,Champions
13111,719,1,321.88000000000005,1,1,1,3,Lost
13113,1,60,16600.25,4,4,4,12,Champions
13114,731,1,234.38,1,1,1,3,Lost
13115,9,23,5374.45,4,4,4,12,Champions
13116,117,2,485.19,2,2,2,6,Needs Attention
13117,22,19,2642.11,4,4,4,12,Champions
13118,20,12,2334.1,4,4,4,12,Champions
13119,669,1,134.9,1,1,1,3,Lost
13120,239,1,30.599999999999998,2,1,1,4,Lost
13121,269,2,254.73,2,2,1,5,Needs Attention
13122,94,2,922.39,2,2,3,7,Needs Attention
13123,473,2,506.75,1,2,2,5,Needs Attention
13124,90,4,4782.45,3,3,4,10,Champions
13125,524,1,158.57,1,1,1,3,Lost
13126,5,19,3902.47,4,4,4,12,Champions
13127,78,1,259.17,3,1,1,5,Recent but Low Value
13128,631,1,263.5,1,1,1,3,Lost
13129,452,2,233.25,1,2,1,4,Lost
13130,94,1,64.0,2,1,1,4,Lost
13131,23,8,3279.77,4,3,4,11,Champions
13132,262,1,77.3,2,1,1,4,Lost
13133,274,3,200.45000000000002,2,2,1,5,Needs Attention
13134,73,9,2422.28,3,4,4,11,Champions
13135,197,2,3371.45,2,2,4,8,Loyal Customers
13136,50,24,6077.8,3,4,4,11,Champions
13137,11,17,7667.37,4,4,4,12,Champions
13138,22,8,1454.49,4,3,3,10,Champions
13139,16,9,8193.83,4,4,4,12,Champions
13140,108,5,1215.68,2,3,3,8,Loyal Customers
13141,85,21,7536.63,3,4,4,11,Champions
13142,19,1,307.09,4,1,1,6,Recent but Low Value
13143,582,2,399.2,1,2,2,5,Needs Attention
13144,333,2,135.35,2,2,1,5,Needs Attention
13145,40,8,1419.77,3,3,3,9,Loyal Customers
13146,26,1,228.91,3,1,1,5,Recent but Low Value
13147,10,4,712.8000000000001,4,3,2,9,Loyal Customers
13148,29,36,8123.6,3,4,4,11,Champions
13149,14,4,1676.06,4,3,3,10,Champions
13150,471,4,435.02,1,3,2,6,At Risk (Was Valuable)
13151,203,5,2511.69,2,3,4,9,Loyal Customers
13152,417,9,2114.98,1,4,3,8,Loyal Customers
13153,6,1,486.22,4,1,2,7,Recent but Low Value
13154,144,5,997.4300000000001,2,3,3,8,Loyal Customers
13155,33,6,1750.18,3,3,3,9,Loyal Customers
13156,385,3,1586.54,1,2,3,6,Needs Attention
13157,49,10,5667.71,3,4,4,11,Champions
13158,95,5,1508.18,2,3,3,8,Loyal Customers
13159,9,5,1379.75,4,3,3,10,Champions
13160,22,1,91.8,4,1,1,6,Recent but Low Value
13161,313,2,478.88,2,2,2,6,Needs Attention
13162,122,19,9116.94,2,4,4,10,Champions
13164,569,3,297.46000000000004,1,2,1,4,Lost
13165,46,3,1451.16,3,2,3,8,Loyal Customers
13166,282,3,881.68,2,2,3,7,Needs Attention
13167,19,5,1125.15,4,3,3,10,Champions
13168,36,6,1866.26,3,3,3,9,Loyal Customers
13169,64,3,840.08,3,2,2,7,Recent but Low Value
13170,27,1,116.00999999999999,3,1,1,5,Recent but Low Value
13171,8,5,426.81,4,3,2,9,Loyal Customers
13172,400,1,69.6,1,1,1,3,Lost
13173,4,13,2620.5,4,4,4,12,Champions
13174,16,12,9494.84,4,4,4,12,Champions
13175,554,4,793.1,1,3,2,6,At Risk (Was Valuable)
13176,46,1,492.84,3,1,2,6,Recent but Low Value
13177,65,2,512.2,3,2,2,7,Recent but Low Value
13178,26,25,13997.89,3,4,4,11,Champions
13179,619,1,572.3100000000001,1,1,2,4,Lost
13180,607,1,86.10000000000001,1,1,1,3,Lost
13181,381,1,359.69,1,1,2,4,Lost
13182,45,1,121.18,3,1,1,5,Recent but Low Value
13183,8,18,7010.88,4,4,4,12,Champions
13184,15,12,1648.79,4,4,3,11,Champions
13185,268,1,71.4,2,1,1,4,Lost
13186,40,5,1539.69,3,3,3,9,Loyal Customers
13187,337,5,348.31,2,3,2,7,At Risk (Was Valuable)
13188,11,1,114.60000000000001,4,1,1,6,Recent but Low Value
13189,19,2,260.68,4,2,1,7,Recent but Low Value
13190,544,4,518.76,1,3,2,6,At Risk (Was Valuable)
13191,658,1,164.69,1,1,1,3,Lost
13192,95,8,2544.53,2,3,4,9,Loyal Customers
13193,61,1,117.88,3,1,1,5,Recent but Low Value
13194,136,2,472.78,2,2,2,6,Needs Attention
13195,414,1,172.38,1,1,1,3,Lost
13196,11,8,3059.64,4,3,4,11,Champions
13197,610,1,373.01000000000005,1,1,2,4,Lost
13198,10,12,4912.28,4,4,4,12,Champions
13199,4,69,16404.98,4,4,4,12,Champions
13200,19,4,870.09,4,3,2,9,Loyal Customers
13201,502,4,1240.6100000000001,1,3,3,7,At Risk (Was Valuable)
13202,379,8,1571.35,1,3,3,7,At Risk (Was Valuable)
13203,10,11,2630.55,4,4,4,12,Champions
13204,731,1,966.6600000000001,1,1,3,5,Needs Attention
13205,443,1,2803.2,1,1,4,6,Needs Attention
13206,400,15,8280.13,1,4,4,9,Loyal Customers
13207,15,4,535.86,4,3,2,9,Loyal Customers
13208,59,10,1970.5,3,4,3,10,Champions
13209,30,16,8438.06,3,4,4,11,Champions
13210,94,1,353.48,2,1,2,5,Needs Attention
13211,10,12,2706.87,4,4,4,12,Champions
13212,9,4,780.58,4,3,2,9,Loyal Customers
13213,57,14,3834.62,3,4,4,11,Champions
13214,418,7,3264.23,1,3,4,8,Loyal Customers
13215,402,1,81.6,1,1,1,3,Lost
13216,268,1,333.74,2,1,1,4,Lost
13217,122,6,266.12,2,3,1,6,At Risk (Was Valuable)
13218,127,1,62.63999999999999,2,1,1,4,Lost
13219,618,1,76.23,1,1,1,3,Lost
13220,78,5,1336.0900000000001,3,3,3,9,Loyal Customers
13221,240,2,847.41,2,2,2,6,Needs Attention
13222,577,1,88.5,1,1,1,3,Lost
13223,200,6,969.1200000000001,2,3,3,8,Loyal Customers
13224,60,3,2150.85,3,2,3,8,Loyal Customers
13225,3,17,15879.27,4,4,4,12,Champions
13226,273,2,312.46,2,2,1,5,Needs Attention
13227,202,1,257.7,2,1,1,4,Lost
13228,81,1,358.0,3,1,2,6,Recent but Low Value
13229,226,1,160.95,2,1,1,4,Lost
13230,4,31,6317.22,4,4,4,12,Champions
13232,13,7,1357.6,4,3,3,10,Champions
13233,74,4,1176.46,3,3,3,9,Loyal Customers
13234,673,2,356.95,1,2,2,5,Needs Attention
13235,212,2,101.17000000000007,2,2,1,5,Needs Attention
13236,25,3,727.27,3,2,2,7,Recent but Low Value
13237,388,1,643.0,1,1,2,4,Lost
13238,11,7,986.73,4,3,3,10,Champions
13239,262,6,1579.84,2,3,3,8,Loyal Customers
13240,96,9,1661.17,2,4,3,9,Loyal Customers
13241,412,1,115.58,1,1,1,3,Lost
13242,112,7,699.4,2,3,2,7,At Risk (Was Valuable)
13243,203,5,1278.04,2,3,3,8,Loyal Customers
13244,93,1,121.74000000000001,2,1,1,4,Lost
13245,51,2,989.22,3,2,3,8,Loyal Customers
13246,18,14,3277.68,4,4,4,12,Champions
13247,18,4,501.12,4,3,2,9,Loyal Customers
13248,125,2,465.68,2,2,2,6,Needs Attention
13249,92,9,1608.93,3,4,3,10,Champions
13250,453,3,248.54000000000002,1,2,1,4,Lost
13251,402,1,252.68,1,1,1,3,Lost
13252,394,3,341.3,1,2,2,5,Needs Attention
13253,157,4,2951.11,2,3,4,9,Loyal Customers
13254,376,1,51.410000000000004,2,1,1,4,Lost
13255,4,4,895.61,4,3,3,10,Champions
13257,428,3,117.95,1,2,1,4,Lost
13258,12,5,1035.18,4,3,3,10,Champions
13259,62,9,1433.38,3,4,3,10,Champions
13260,61,1,557.62,3,1,2,6,Recent but Low Value
13261,269,2,944.1,2,2,3,7,Needs Attention
13262,263,3,573.45,2,2,2,6,Needs Attention
13263,1,39,8704.69,4,4,4,12,Champions
13264,443,1,722.5600000000001,1,1,2,4,Lost
13265,53,5,2107.66,3,3,3,9,Loyal Customers
13266,11,30,5965.3,4,4,4,12,Champions
13267,3,50,9512.210000000001,4,4,4,12,Champions
13268,18,15,3167.64,4,4,4,12,Champions
13269,1,30,8861.39,4,4,4,12,Champions
13270,366,1,1180.0,2,1,3,6,Needs Attention
13271,37,2,178.26,3,2,1,6,Recent but Low Value
13272,31,2,276.56,3,2,1,6,Recent but Low Value
13273,113,1,138.98,2,1,1,4,Lost
13274,409,1,360.85,1,1,2,4,Lost
13275,384,2,241.66,1,2,1,4,Lost
13276,64,7,1918.56,3,3,3,9,Loyal Customers
13277,16,7,523.3,4,3,2,9,Loyal Customers
13278,41,5,1428.2,3,3,3,9,Loyal Customers
13279,64,2,126.30000000000001,3,2,1,6,Recent but Low Value
13280,122,8,2297.13,2,3,4,9,Loyal Customers
13281,437,3,306.45,1,2,1,4,Lost
13282,18,7,1228.89,4,3,3,10,Champions
13283,60,4,373.36,3,3,2,8,Loyal Customers
13284,323,2,196.15,2,2,1,5,Needs Attention
13285,23,6,3364.59,4,3,4,11,Champions
13286,600,1,734.91,1,1,2,4,Lost
13287,583,7,519.67,1,3,2,6,At Risk (Was Valuable)
13288,443,6,892.16,1,3,3,7,At Risk (Was Valuable)
13289,724,1,307.95,1,1,1,3,Lost
13291,156,11,3320.84,2,4,4,10,Champions
13292,39,6,987.79,3,3,3,9,Loyal Customers
13293,392,7,1180.34,1,3,3,7,At Risk (Was Valuable)
13294,190,3,1689.53,2,2,3,7,Needs Attention
13295,360,9,1058.02,2,4,3,9,Loyal Customers
13296,137,6,792.51,2,3,2,7,At Risk (Was Valuable)
13297,8,8,4352.67,4,3,4,11,Champions
13298,1,1,360.0,4,1,2,7,Recent but Low Value
13299,268,5,1173.3,2,3,3,8,Loyal Customers
13300,165,5,1267.21,2,3,3,8,Loyal Customers
13301,104,4,618.09,2,3,2,7,At Risk (Was Valuable)
13302,155,2,159.2,2,2,1,5,Needs Attention
13303,400,1,61.72,1,1,1,3,Lost
13304,351,7,1120.79,2,3,3,8,Loyal Customers
13305,4,16,3754.71,4,4,4,12,Champions
13306,430,1,53.65,1,1,1,3,Lost
13307,120,3,273.34,2,2,1,5,Needs Attention
13308,23,5,1652.47,4,3,3,10,Champions
13309,7,6,1706.3700000000001,4,3,3,10,Champions
13310,9,8,1492.8,4,3,3,10,Champions
13311,4,2,598.57,4,2,2,8,Loyal Customers
13312,451,1,124.75,1,1,1,3,Lost
13313,22,15,3423.27,4,4,4,12,Champions
13314,2,4,578.66,4,3,2,9,Loyal Customers
13315,689,1,310.26,1,1,1,3,Lost
13316,37,12,12906.93,3,4,4,11,Champions
13317,64,31,6068.531,3,4,4,11,Champions
13318,1,3,640.76,4,2,2,8,Loyal Customers
13319,5,78,21706.09,4,4,4,12,Champions
13320,70,9,2160.95,3,4,3,10,Champions
13321,72,2,567.36,3,2,2,7,Recent but Low Value
13322,17,1,199.48000000000002,4,1,1,6,Recent but Low Value
13323,3,5,787.85,4,3,2,9,Loyal Customers
13324,32,23,10421.369999999999,3,4,4,11,Champions
13325,82,1,675.3,3,1,2,6,Recent but Low Value
13326,432,1,281.76,1,1,1,3,Lost
13327,39,22,9741.03,3,4,4,11,Champions
13328,316,1,1308.48,2,1,3,6,Needs Attention
13329,32,14,4977.0199999999995,3,4,4,11,Champions
13330,93,6,2806.18,2,3,4,9,Loyal Customers
13331,402,1,262.4,1,1,1,3,Lost
13332,14,1,350.9,4,1,2,7,Recent but Low Value
13333,411,3,1015.74,1,2,3,6,Needs Attention
13334,82,6,6257.0,3,3,4,10,Champions
13336,77,1,795.12,3,1,2,6,Recent but Low Value
13337,519,2,1548.55,1,2,3,6,Needs Attention
13338,154,10,2223.62,2,4,3,9,Loyal Customers
13339,201,1,860.12,2,1,2,5,Needs Attention
13340,45,12,22100.56,3,4,4,11,Champions
13341,261,1,775.85,2,1,2,5,Needs Attention
13343,173,2,303.93,2,2,1,5,Needs Attention
13344,68,3,2543.72,3,2,4,9,Loyal Customers
13345,277,2,377.6,2,2,2,6,Needs Attention
13346,463,6,299.4,1,3,1,5,At Risk (Was Valuable)
13347,70,1,341.36,3,1,2,6,Recent but Low Value
13348,64,1,233.76,3,1,1,5,Recent but Low Value
13349,11,1,247.32,4,1,1,6,Recent but Low Value
13350,16,3,910.72,4,2,3,9,Loyal Customers
13351,66,1,373.94,3,1,2,6,Recent but Low Value
13352,8,2,389.28,4,2,2,8,Loyal Customers
13354,71,1,743.53,3,1,2,6,Recent but Low Value
13355,122,1,674.7,2,1,2,5,Needs Attention
13356,80,1,768.24,3,1,2,6,Recent but Low Value
13357,257,5,3838.36,2,3,4,9,Loyal Customers
13358,269,1,439.03,2,1,2,5,Needs Attention
13359,59,4,1001.96,3,3,3,9,Loyal Customers
13360,428,7,1464.1,1,3,3,7,At Risk (Was Valuable)
13361,472,2,1450.5,1,2,3,6,Needs Attention
13362,3,10,5357.57,4,4,4,12,Champions
13363,18,3,1723.86,4,2,3,9,Loyal Customers
13365,9,4,2164.32,4,3,3,10,Champions
13366,50,1,56.160000000000004,3,1,1,5,Recent but Low Value
13367,432,1,510.20000000000005,1,1,2,4,Lost
13368,257,5,1086.1,2,3,3,8,Loyal Customers
13369,354,2,572.03,2,2,2,6,Needs Attention
13370,366,2,1442.64,2,2,3,7,Needs Attention
13371,499,4,2271.46,1,3,4,8,Loyal Customers
13372,90,1,378.64,3,1,2,6,Recent but Low Value
13373,61,6,7587.1900000000005,3,3,4,10,Champions
13374,415,2,422.8,1,2,2,5,Needs Attention
13375,81,3,1786.48,3,2,3,8,Loyal Customers
13376,99,3,1019.76,2,2,3,7,Needs Attention
13377,397,4,1495.43,1,3,3,7,At Risk (Was Valuable)
13379,26,3,572.56,3,2,2,7,Recent but Low Value
13380,433,1,62.4,1,1,1,3,Lost
13381,21,15,8185.02,4,4,4,12,Champions
13382,281,5,1387.58,2,3,3,8,Loyal Customers
13383,544,1,305.28000000000003,1,1,1,3,Lost
13384,31,15,6635.09,3,4,4,11,Champions
13385,330,1,534.57,2,1,2,5,Needs Attention
13386,414,2,835.46,1,2,2,5,Needs Attention
13387,417,1,189.44,1,1,1,3,Lost
13388,121,4,1135.7,2,3,3,8,Loyal Customers
13389,11,3,797.96,4,2,2,8,Loyal Customers
13390,75,1,544.08,3,1,2,6,Recent but Low Value
13391,204,1,59.8,2,1,1,4,Lost
13392,677,1,91.14,1,1,1,3,Lost
13393,584,6,1105.85,1,3,3,7,At Risk (Was Valuable)
13394,2,24,6323.88,4,4,4,12,Champions
13395,185,3,1180.23,2,2,3,7,Needs Attention
13396,22,4,1325.29,4,3,3,10,Champions
13397,73,13,3094.11,3,4,4,11,Champions
13398,192,2,670.34,2,2,2,6,Needs Attention
13399,464,3,275.4,1,2,1,4,Lost
13400,574,2,300.93,1,2,1,4,Lost
13402,127,4,1535.13,2,3,3,8,Loyal Customers
13403,18,3,229.5,4,2,1,7,Recent but Low Value
13404,1,2,252.49,4,2,1,7,Recent but Low Value
13405,74,9,1196.561,3,4,3,10,Champions
13406,427,3,557.22,1,2,2,5,Needs Attention
13407,579,6,2111.89,1,3,3,7,At Risk (Was Valuable)
13408,2,135,50852.852,4,4,4,12,Champions
13410,9,12,2172.51,4,4,3,11,Champions
13411,107,1,213.55,2,1,1,4,Lost
13412,620,1,487.34999999999997,1,1,2,4,Lost
13413,640,8,345.8,1,3,2,6,At Risk (Was Valuable)
13414,134,7,2482.24,2,3,4,9,Loyal Customers
13415,473,5,681.92,1,3,2,6,At Risk (Was Valuable)
13416,44,3,940.8000000000001,3,2,3,8,Loyal Customers
13417,5,7,1593.89,4,3,3,10,Champions
13418,12,37,11916.16,4,4,4,12,Champions
13419,64,1,221.06,3,1,1,5,Recent but Low Value
13420,135,4,140.35,2,3,1,6,At Risk (Was Valuable)
13421,40,11,4088.82,3,4,4,11,Champions
13422,51,2,2601.55,3,2,4,9,Loyal Customers
13423,429,1,217.03,1,1,1,3,Lost
13424,444,2,557.92,1,2,2,5,Needs Attention
13425,108,8,3375.9300000000003,2,3,4,9,Loyal Customers
13426,1,24,8076.76,4,4,4,12,Champions
13427,19,6,1006.53,4,3,3,10,Champions
13428,10,3,499.98,4,2,2,8,Loyal Customers
13429,11,4,1006.8,4,3,3,10,Champions
13430,19,4,648.6899999999999,4,3,2,9,Loyal Customers
13431,67,9,3289.24,3,4,4,11,Champions
13432,571,2,439.1,1,2,2,5,Needs Attention
